"1498","Barry Jay's Marine","12340 142 Street NW","Edmonton","AB","Canada","T5L 2H1","780-428-2628","","","www.barryjaysmarine.com","1","No"
"353","Outdoor Emporium","1701 4th Ave S","Seattle","WA","USA","98134","206-624-6550","","","","1","Yes"
"357","Seattle Boat","659 NE Northlake Way","Seattle","WA","USA","98105","206-633-2628","NULL","NULL","NULL","-1","No"
"358","Seattle Marine","2121 W Commodore Way","Seattle","WA","USA","98199","206-285-5010","NULL","NULL","NULL","-1","No"
"1527","Sportsman's Warehouse - Rancho Cordova","2344 Sunrise Boulevard,","Rancho Cordova","CA","USA","95670","916-635-7800","","","","1","No"
"362","Pioneer Marine","503-D SO 3rd Ave","Sequim","WA","USA","98382","360-681-4360","NULL","NULL","NULL","-1","No"
"363","The Fish House","PO Box 1209","Seward","AK","USA","99664","907-224-3674","NULL","NULL","NULL","-1","No"
"364","Verles Sports Center & Marina","741 W Golden Pheasant Rd","Shelton","WA","USA","98584","360-426-0933","NULL","NULL","NULL","-1","No"
"367","Mac's Sporting Goods","213 Harbor Dr","Sitka","AK","USA","99835","907-747-6970","NULL","NULL","NULL","-1","No"
"368","Murray Pacific - Sitka","475 Katlian","Sitka","AK","USA","99834","907-747-3171","NULL","NULL","NULL","-1","No"
"369","Orion Sporting Goods","705 Halibut Point Road","Sitka","AK","USA","99835","907-747-3541","","","","1","Yes"
"375","Ken's Alaska Tackle","PO Box 1168","Soldotna","AK","USA","99669","907-262-6870","NULL","NULL","NULL","-1","No"
"376","Trustworthy Hardware","44370 Sterling Hwy","Soldotna","AK","USA","99669","907-262-4655","NULL","NULL","NULL","-1","No"
"384","White Elephant (Evergreen)","East 12614 Sprague","Spokane","WA","USA","99216","509-924-3006","NULL","NULL","NULL","-1","No"
"385","White Elephant (Evergreen)","N 1730 Division","Spokane","WA","USA","99206","509-328-3100","NULL","NULL","NULL","-1","No"
"1526","Sportsman's Warehouse - Pocatello","760 Yellowstone Avenue","Pocatello","ID","USA","83201","208-232-3100","","","","1","No"
"399","Tillamook Sporting Goods","2207 Main Ave N. Suite B","Tillamook","OR","USA","97141","503-842-4334","503-842-4439","NULL","NULL","-1","No"
"403","Hook, Line & Sinker","PO Box 1345","Valdez","AK","USA","99686","907-835-4410","","","","1","No"
"406","South Central Hardware","127 South Meals St, PO Box 428","Valdez","AK","USA","99686","907-835-2300","NULL","NULL","NULL","-1","No"
"408","Motion Marine","22768 South Johnson Rd","W. Linn","OR","USA","97068","503-557-1802","NULL","NULL","NULL","-1","No"
"410","Hooked on Toys","1444 N Wenatchee Ave","Wenatchee","WA","USA","98801","509-663-0740","NULL","NULL","NULL","-1","No"
"413","Big R Stores - White City","7303 Crater Lake, PO Box 2810","White City","OR","USA","97503","541-830-0415","NULL","NULL","NULL","-1","No"
"417","Fisherman's Depot","1511 No Goerfy","Woodland","WA","USA","98674","360-225-9900","NULL","NULL","NULL","-1","No"
"418","Angerman's","PO Box 928","Wrangell","AK","USA","99929","907-874-3640","NULL","NULL","NULL","-1","No"
"420","Ottesen's","104 Front St","Wrangell","AK","USA","99929","907-874-3377","NULL","NULL","NULL","-1","No"
"421","Sentry Hardware & Marine","408 Front Street, PO Box 1139","Wrangell","AK","USA","99929","907-874-3336","NULL","NULL","NULL","-1","No"
"422","Grumpy's Outdoor","2318 S. First St #2, PO Box 1093","Yakima","WA","USA","98909","509-452-0868","NULL","NULL","NULL","-1","No"
"423","Valley Marine","1904 Fruitvale Blvd","Yakima","WA","USA","98902","509-453-6302","NULL","NULL","NULL","-1","No"
"1532","Sportsman's Warehouse - East Wenatchee","611 Valley Mall Parkway","East Wenatchee","WA","USA","98802","509-886-7200","","","","1","No"
"436","Chetco Marine Supply","16118 Lower Harbor","Brookings","OR","USA","97415","541-469-6681","NULL","NULL","NULL","-1","No"
"437","Holiday Sports","895 Nevitt RD","Burlington","WA","USA","98233","360-757-4361","360-757-1837","","","1","No"
"439","Seawolf Marine Mfg. Inc.","15613-A Peterson Road","Burlington","WA","USA","98233","360-757-3191","NULL","seawolf@seanet.com","NULL","-1","No"
"441","Boulton Boats","6241 Crater Lake Hwy.","Central Point","OR","USA","97502","541-826-7330","541-826-7340","NULL","NULL","-1","No"
"444","Sunbirds Shopping Center","1757 No. National Ave.","Chehalis","WA","USA","98532","360-748-3337","360-748-3331","NULL","NULL","-1","No"
"446","Kelly's Ace Hardware","P.O. Box 188","Chelan","WA","USA","98816","509-682-2815","NULL","NULL","NULL","-1","No"
"448","Cle Elum Farm & Home","100 West 1ST Street","Cle Elum","WA","USA","98922","509-674-7104","509-674-7212","NULL","NULL","-1","No"
"449","Black Sheep Sporting Goods","308 West Seale Ave.","Coeur d' Alene","ID","USA","83814","208-667-7831","208-667-1362","NULL","NULL","-1","No"
"450","Fins & Feathers","1816 1/2 Sherman Ave.","Coeur d' Alene","ID","USA","83814","208-667-9304","NULL","NULL","NULL","-1","No"
"451","Mark's Marine","14355 No. Government Way","Hayden","ID","USA","83835","208-772-9038","208-772-7348","NULL","NULL","-1","No"
"453","Clark's All-Sports Inc.","557 South Main","Colville","WA","USA","99114","509-684-5069","509-684-3559","NULL","NULL","-1","No"
"455","Big Wally's","9944 Hwy. 2 East","Coulee City","WA","USA","99115","509-632-5504","NULL","NULL","NULL","-1","No"
"457","Ken's Sporting Goods","P.O. Box 290 / Hwy. 97","Crescent","OR","USA","97733","541-433-2530","NULL","NULL","NULL","-1","No"
"462","Odell Sportsman Center","P.O. Box 14, 19954 Hwy. 58","Crescent Lake","OR","USA","97425","541-433-9355","541-433-5388","NULL","NULL","-1","No"
"470","Inland Boats & Motors","111 North Kittitas St.","Ellensburg","WA","USA","98926","509-925-1758","NULL","NULL","NULL","-1","No"
"473","Englund Marine & Industrial - Eureka","2 Commercial Street","Eureka","CA","USA","95501","707-444-9266","707-444-9268","NULL","NULL","-1","No"
"475","John's Sporting Goods","1913 Broadway","Everett","WA","USA","98201","425-259-3056","425-252-7291","","","1","Yes"
"479","Fork's Outfitters","950 SO Forks Ave.","Forks","WA","USA","98331","360-374-6161","360-374-2095","NULL","NULL","-1","No"
"480","King's Marine","110 Spring Street","Friday Harbour","WA","USA","98250","360-378-4593","360-378-6411","NULL","NULL","-1","No"
"483","Alaska Sports Shop","462 Main Street / P.O. Box 1069","Haines","AK","USA","99827","907-766-2441","907-766-2745","NULL","NULL","-1","No"
"487","High Desert Marine","30618 Bensel Road","Hermiston","OR","USA","97838","541-567-8419","541-567-8379","NULL","NULL","-1","No"
"488","Kachemak Gear Shed","3625 East End Rd","Homer","AK","USA","99603","907-235-8612","907-235-7233","gearshed@alaska.com","NULL","-1","No"
"489","The Sports Shed","3815 Homer Spit Road #A","Homer","AK","USA","99603","907-235-5562","907-235-6779","NULL","NULL","-1","No"
"490","Ulmer's Drug & Hardware","3858 Lake Street / Suite 5","Homer","AK","USA","99603","907-235-8529","907-235-2897","ulmers@homer.ak.us","","1","Yes"
"497","Creekside Angling Co.","1180 NW Gilman Blvd. Suite C5","Issaquah","WA","USA","98027","425-392-3800","425-557-8928","NULL","NULL","-1","No"
"498","Sports Corral Inc.","401 N Main St, P.O. Box 58","Joseph","OR","USA","97846","541-432-4363","","","","1","No"
"503","Western Auto Marine","5165 Glacier Hwy.","Juneau","AK","USA","99801","907-780-4909","907-780-6646","","","1","Yes"
"508","KD Outdoors Inc.","7688 Highland Road","Waterford","MI","USA","48327","248-666-7799","248-666-2852","KDoutdoors@aol.com","NULL","-1","No"
"509","Robinson's Outdoor Store","1307 Broad Street","Victoria","BC","Canada","V8W 2A8","250-385-3429","250-385-5835","robinsonsoutdoors@home.com","www.robinsonsoutdoors.com","-1","No"
"510","Mountain Equipment Co-Op - Halifax","1550 Granville St","Halifax","NS","Canada","B3J 1Z7","902-421-2667","NULL","NULL","NULL","-1","No"
"512","Mountain Equipment Co-Op - Ottawa","366 Richmond Rd","Ottawa","ON","Canada","K2A 0E8","613-729-2700","NULL","NULL","NULL","-1","No"
"513","Mountain Equipment Co-Op - Toronto","400 King St West","Toronto","ON","Canada","M5V 1K2","416-340-2667","NULL","NULL","NULL","-1","No"
"514","Mountain Equipment Co-Op - Winnipeg","303 Portage Ave","Winnipeg","MB","Canada","R3B 2B4","204-943-4202","NULL","NULL","NULL","-1","No"
"515","Mountain Equipment Co-Op - Edmonton","12328-102nd Ave","Edmonton","AB","Canada","T5N 0L9","780-488-6614","NULL","NULL","NULL","-1","No"
"516","Mountain Equipment Co-Op - Calgary","830-10th Ave SW","Calgary","AB","Canada","T2R 0A9","403-269-2420","NULL","NULL","NULL","-1","No"
"517","Mountain Equipment Co-Op - Vancouver","130 West Broadway","Vancouver","BC","Canada","V5Y 1P3","604-872-7858","NULL","NULL","NULL","-1","No"
"518","Collinsville Canoe & Kayak","41 Bridge St. (Rt. 179) P.O. Box 336","Collinsville","CT","USA","06022","860-693-6977","860-693-6554","NULL","NULL","-1","No"
"519","Cabela's - Kearney","3600 Hwy 30E","Kearney","NE","USA","68847","(308) 234-3933","(308) 234-4977","","","1","No"
"520","Cabela's - Owatonna","3900 Cabela Drive","Owatonna","MN","USA","55060","(507) 451-4545","(507) 451-1167","","","1","No"
"521","Western Canoe & Kayaking","Box 115, 1717 Salton Rd.","Abbotsford","BC","Canada","V2S 4N8","604-853-9320","604-852-6933","westerncanoe@telus.net","NULL","-1","No"
"523","Cabela's - Prairie Du Chien","33901 State Hwy 35","Prairie Du Chien","WI","USA","53821","(608) 326-5600","(608) 326-7903","","","1","No"
"524","Cabela's - Mitchell","601 Cabela Dr","Mitchell","SD","USA","57301","(605) 996-0337","","","","1","No"
"525","Cabela's - Dundee","110 Cabela Boulevard East","Dundee","MI","USA","48131","(734) 529-4700","","","","1","No"
"526","Cabela's - East Grand Forks","210 Demers Ave NW","East Grand Forks","MN","USA","56721","(218) 773-0282","","","","1","No"
"527","Ocean River Sports","1824 Store St.","Victoria","BC","Canada","V8T 4R4","250-381-4233","","","www.oceanriver.com","1","No"
"528","Cabela's - Sidney","115 Cabela Drive","Sidney","NE","USA","69160","(308) 254-7889","","","","1","No"
"529","Cabela's - Kansas City","10300 Cabela Dr","Kansas City","KS","USA","66111","(913) 328-0322","","","","1","No"
"530","Undercurrents","6531 Bowness RD NW","Calgary","AB","Canada","T3B 0E8","403-262-4327","403-247-4311","info@undercurrentsonline.com","www.undercurrentsonline.com","1","No"
"531","Mon-Dak Marine","907 U.S. Highway 2 West","Glasgow","MT","USA","59230","1-406-228-2900","1-406-228-2900","mondakmarineinc@yahoo.com","NULL","-1","No"
"1540","Defiance Marine","7510 Bree Dr.","Bremerton","WA","USA","98312","360-813-3600","","tackle@defiancemarine.com","","1","Yes"
"1531","Sportsman's Warehouse - Vancouver","11505 Northeast Fourth Plain Road","Vancouver","WA","USA","98662","360-604-8000","","","","1","No"
"539","Wolf Tackle","5581 S 48th St","Lincoln","NE","USA","68516","402-423-1303","","","","1","No"
"542","Young's Marine","121 W 10th St","North Platte","NE","USA","69101","308-532-3237","","","","1","No"
"543","Cindi Lou's","319 Highway HH","Lake Ozark","MO","USA","65049","573-365-9035","NULL","NULL","NULL","-1","No"
"544","Whistler Fly Fishing","103-4338 Main Street #1011","Whistler","BC","Canada","V0N 1B4","1-888-822-3474","604-905-9694","","","1","No"
"547","Ship & Shore Store","180 Chrome Point Road","Deep Bay","BC","Canada","NULL","1-250-757-8399","1-250-757-8177","NULL","NULL","-1","No"
"548","Dunn's Sporting Goods","3445 Park Avenue Hwy 60 West","Paducah","KY","USA","42001","270-443-2144","NULL","NULL","www.dunnshuntingandfishing.com","-1","No"
"552","Dennis Sporting Goods","#1 Gravois Road","Fenton","MO","USA","63026","636-343-9447","NULL","NULL","NULL","-1","No"
"554","The Alpine Shop","601 East Lakewood Avenue","St. Louis","MO","USA","NULL","314-962-7715","NULL","NULL","NULL","-1","No"
"562","Monaro Marine","12711 No 5 Rd","Richmond","BC","Canada","V7A 4E9","604-277-7433","604-277-7403","NULL","NULL","-1","No"
"563","NR Motors","805 First Ave","Prince George","BC","Canada","V2L 2Y4","250-563-8891","250-563-4428","","","1","No"
"564","Ocean Pacific Marine Supply","102-1370 Island Highway","Campbell River","BC","Canada","V9W 3C9","250-286-1011","250-286-6254","","","1","No"
"565","Port Boat House","5410 Argyle St","Port Alberni","BC","Canada","V9Y 1T7","250-724-5754","250-724-5421","NULL","NULL","-1","No"
"571","Trotac Marine Ltd","85 Dallas Rd","Victoria","BC","Canada","V8V 1A1","250-386-2341","250-386-3574","NULL","NULL","-1","No"
"572","Twin Anchors Marine / Houseboat Vacations","101 Martin Street","Sicamous","BC","Canada","V0E 2V0","250-836-2450","250-836-4824","","","1","No"
"573","Wolff Marine Supply","Unit 130-6751 Graybar Rd","Richmond","BC","Canada","V6W 1H3","604-270-7770","604-270-7340","NULL","NULL","-1","No"
"574","Boathouse Marine & Leisure","900 Trans C anada Hwy","Salmon Arm","BC","Canada","V1E 4N7","250-832-7515","250-832-7749","NULL","NULL","-1","No"
"576","Breakers Marine Ltd","PO Box 99","Bamfield","BC","Canada","V0R 1B0","250-728-3281","250-728-3281","NULL","NULL","-1","No"
"578","Ecomarine Products","1668 Duranleau Street, Granville Island","Vancouver","BC","Canada","V6H 3S4","604-689-7575","604-689-5926","","","1","No"
"579","Malibu Marine","1302 Water Street","Kelowna","BC","Canada","V1Y 9P4","250-862-9422","250-862-9622","NULL","NULL","-1","No"
"580","Marine Traders Ltd","6791 Wharf St","Powell River","BC","Canada","V8A 1T9","604-485-4624","604-485-4644","","","1","Yes"
"581","Martin Marine","121 West 1st St","North Vancouver","BC","Canada","V7M 1B1","604-985-0911","604-985-0921","NULL","NULL","-1","No"
"583","Capital Iron & Metals","202-9768 5th St","Sidney","BC","Canada","NULL","250-655-7115","NULL","NULL","NULL","-1","No"
"584","The Marine Supply Store","5311 Trans Canada Hwy, PO Box 591","Duncan","BC","Canada","V9L 3X9","250-748-4149","250-748-7749","NULL","NULL","-1","No"
"585","Boat Craft","6316 106 St","Edmonton","AB","Canada","T6H 2V3","780-437-4919","780-433-4373","NULL","NULL","-1","No"
"587","All Bay Marine","2204 Harbour Rd","Sidney","BC","Canada","V8L 2P6","250-656-0153","250-656-5844","NULL","NULL","-1","No"
"588","All Marine","976 Price Rd","Parksville","BC","Canada","V9P 2C9","250-248-2558","250-248-3770","NULL","NULL","-1","No"
"590","Bitter End Boaters Exchange","1044 Seamount Way, PO Box 302","Gibsons","BC","Canada","V0N 1V0","604-886-3326","604-886-3354","NULL","NULL","-1","No"
"592","Budget Marine Sales Ltd","431 Front St","New Westminster","BC","Canada","V3L 1A4","604-524-1575","604-521-3662","NULL","NULL","-1","No"
"594","Dockside Marine","770 Finns Rd","Kelowna","BC","Canada","V1X 5B5","250-765-3995","250-765-8680","NULL","NULL","-1","No"
"595","Domenic's Snow & Marine","274C Halston Connector","Kamloops","BC","Canada","V2H 1J9","250-372-8699","250-372-8857","NULL","NULL","-1","No"
"596","French Creek Store","5-1025 Lee Rd","Parksville","BC","Canada","V9P 2E1","250-248-8912","250-248-8955","NULL","NULL","-1","No"
"597","Harbour's End Marine","122 Upper Ganges Road","Salt Spring Island","BC","Canada","V8K 2S2","250-537-4202","250-537-4029","NULL","NULL","-1","No"
"598","Inlet Marine","850 Barnet Highway","Port Moody","BC","Canada","V3H 1V6","604-936-4602","604-936-4603","NULL","NULL","-1","No"
"600","Jensen Marine Supply","2075 Tryon Rd, RR #3","Sidney","BC","Canada","V8L 3X9","250-656-1114","250-656-1114","NULL","NULL","-1","No"
"601","K & R Sports & Marine","1721 Harvey Ave","Kelowna","BC","Canada","V1Y 6G3","250-860-4447","250-862-8799","NULL","NULL","-1","No"
"603","LA Marine","4453 10th Ave","Port Alberni","BC","Canada","V9Y 4X6","250-723-2522","250-723-5664","NULL","NULL","-1","No"
"604","Les Koleszar Services","4462 Willington St","Powell River","BC","Canada","V8A 2M6","604-485-5616","604-485-6313","NULL","NULL","-1","No"
"605","Island Marine Centre","1721 Cowichan Bay Rd","Cowichan Bay","BC","Canada","V0R 1N0","250-746-6000","250-746-6751","NULL","NULL","-1","No"
"606","The Marina","Box 425","Sicamous","BC","Canada","V0R 2V0","250-836-3131","250-836-4380","NULL","NULL","-1","No"
"607","Monti's Boat Sales","6476 Bell-McKinnon Rd","Duncan","BC","Canada","V9L 6C1","250-748-4451","250-748-4481","NULL","NULL","-1","No"
"608","Alpine Marine Centre","2065 Keating X Rd","Victoria","BC","Canada","V8M 2A5","250-652-4000","250-652-4044","","","1","No"
"609","Mouats Trading Co","106 Fulford-Ganges Rd","Salt Spring Island","BC","Canada","V8K 2S3","250-537-5551","250-537-5590","NULL","NULL","-1","No"
"610","Parker Marine","211 Nicol St","Nanaimo","BC","Canada","V9R 4T3","250-741-1643","","","","1","No"
"616","Quarterdeck Marine Ind.","6555 Hardy Bay Rd, Box 910","Port Hardy","BC","Canada","V0N 2P0","250-949-6551","250-949-7777","NULL","NULL","-1","No"
"617","Redden Net Co.","690 Island Hwy.","Campbell River","BC","Canada","V9W 2C3","250-286-1038","NULL","NULL","NULL","-1","No"
"619","Rod's Power & Marine","591 Campbell St. PO Box 335","Tofino","BC","Canada","V0R 2Z0","250-725-3735","250-725-3159","NULL","NULL","-1","No"
"620","Roy Parker Marine Ltd.","1605 Comox Rd.","Courtenay","BC","Canada","V9N 3P7","250-334-4808","250-334-1910","NULL","NULL","-1","No"
"621","SG Power Products","730 Hillside Ave.","Victoria","BC","Canada","V8T 1Z4","250-382-8291","250-382-4340","NULL","NULL","-1","No"
"622","Sea Sport Marina","295 1ST Ave. East","Prince Rupert","BC","Canada","V8J 1A7","250-624-5337","250-624-6602","NULL","NULL","-1","No"
"624","Shop Rite","1664 Campbell Way","Port McNeil","BC","Canada","V0N 2R0","250-956-3323","250-956-3915","NULL","NULL","-1","No"
"626","Sointula Co-op Store Assoc.","PO Box 108","Sointula","BC","Canada","V0N 3E0","250-973-6912","250-973-2314","NULL","NULL","-1","No"
"627","Steveston Marine & Hardware","3560 Moncton St.","Richmond","BC","Canada","V7E 3A2","604-277-7031","604-275-7612","NULL","NULL","-1","No"
"628","Steveston Marine","1603 West Third Avenue","Vancouver","BC","Canada","V6J 1K1","604-733-7031","604-732-6216","NULL","NULL","-1","No"
"629","Steveston Marine","201-19700 Langley By-pass","Langley","BC","Canada","V6A 7B1","604-530-7031","604-530-7051","NULL","NULL","-1","No"
"632","The Binnacle","15 Purcell's Cove Rd.","Halifax","NS","Canada","B3N 1R2","902-423-6464","NULL","NULL","NULL","-1","No"
"633","The Binnacle","15 Purcells Cove Rd","Halifax","NS","Canada","B3N 1R2","902-423-6464","","","","1","No"
"634","Bay*port Marina Ltd.","PO Box 644","Midland","ON","Canada","L4R 4P4","705-527-7678","705-527-4190","NULL","NULL","-1","No"
"635","Bridge Yachts Ltd.","49 Harbour St","Port Dover","ON","Canada","N0A 1N0","519-583-3199","519-583-3882","NULL","NULL","-1","No"
"636","The Chandlery","367 Poulin St.","Ottawa","ON","Canada","K2B 5V2","613-820-7642","613-820-7643","NULL","NULL","-1","No"
"640","Wye Heritage Marina","Midland Rotary Waterfront Trail","Midland","ON","Canada","L4R 4K6","705-526-0155","","","","1","No"
"641","Dowsar Yacht Sales Ltd.","522 James Street North","Hamilton","ON","Canada","L8L 1J4","905-528-9896","905-521-9721","NULL","NULL","-1","No"
"643","Genco Marine Ltd","1008 Rangeview Road","Mississauge","ON","Canada","L5E 1H3","905-278-2891","","","http://gencomarine.com/","1","No"
"646","Queens's Cove Marina","Box 333","Victoria Harbour","ON","Canada","L0K 2A0","75-534-4100","NULL","NULL","NULL","-1","No"
"647","The Rigging Shoppe Ltd.","44 Midwest Road","Scarborough","ON","Canada","M1P 3A9","416-752-1711","416-752-1713","NULL","NULL","-1","No"
"648","Boathouse","655 Bord du Lac","Dorval","PQ","Canada","H9S 2B7","514-631-8503","NULL","NULL","NULL","-1","No"
"649","Boulet Lemelin Yacht","Box 2538 861 Boul Champlain","Quebec City","PQ","Canada","O1K 7R3","418-681-5655","418-681-4967","NULL","NULL","-1","No"
"650","Marina Gagnon & Fils Ltee","PO Box 58","St Paul-Ile-Aux-noix","QC","Canada","J0J 1G0","450-291-3336","450-291-3309","","","1","No"
"651","Marina Gosselin Ltd.","116-1ST Street","St Paul-Ile-Aux-Noix","QC","Canada","J0J 1O0","450-291-3170","450-291-3662","","","1","No"
"652","alltackle.com","2012 Renard Crt, Unit B","Annapolis","MD","USA","21401","888-810-7283","410-571-1105","alltackleshop@aol.com","NULL","-1","No"
"654","Castle Sports","2741 Connelly Springs Rd","Granite Falls","NC","USA","28630","828-728-9113","NULL","NULL","NULL","-1","No"
"655","Confluence Water Sports","575 Mauldin Road","Greenville","SC","USA","29607","1-800-595-2925","","","www.confluenceoutdoor.com","1","No"
"656","Watersports West","12900 Walsingham Road","Largo","FL","USA","33774","888-401-5080","NULL","NULL","NULL","-1","No"
"657","Gander Mountain - Appleton","535 N Westhill Boulevard","Appleton","WI","USA","54914","920-731-9400","NULL","NULL","NULL","-1","No"
"658","Gander Mountain - Brookfield","19555 West Bluemound Road","Brookfield","WI","USA","53045","262-785-4500","NULL","NULL","NULL","-1","No"
"659","Gander Mountain - Eau Claire","4045 Commonwealth Ave","Eau Claire","WI","USA","54701","715-833-7500","NULL","NULL","NULL","-1","No"
"660","Gander Mountain - Franklin","6939 South 27th St","Franklin","WI","USA","53132","414-761-1500","NULL","NULL","NULL","-1","No"
"661","Gander Mountain - Germantown","W190 N10768 Commerce Circle","Germantown","WI","USA","53022","262-250-0600","NULL","NULL","NULL","-1","No"
"662","Gander Mountain - Green Bay","2323 Woodman Drive","Green Bay","WI","USA","54303","920-491-9110","NULL","NULL","NULL","-1","No"
"663","Gander Mountain - Janesville","2900 Deerfield Dr, #8","Janesville","WI","USA","53546","608-757-2010","NULL","NULL","NULL","-1","No"
"664","Gander Mountain - Onalaska","9519 State Hwy 16","Onalaska","WI","USA","54650","608-783-2820","NULL","NULL","NULL","-1","No"
"665","Gander Mountain - Madison","2002 Zeier Road","Madison","WI","USA","53704","608-242-5700","NULL","NULL","NULL","-1","No"
"666","Gander Mountain - Madison","7349 West Towne Way","Madison","WI","USA","53719","608-827-5996","NULL","NULL","NULL","-1","No"
"667","Gander Mountain - Sheboygan","4308 County Road J","Sheboygan","WI","USA","53083","920-208-0800","NULL","NULL","NULL","-1","No"
"668","Gander Mountain - Mosinee","10201 County Trunk Hwy XX","Mosinee","WI","USA","54455","715-355-5500","NULL","NULL","NULL","-1","No"
"669","Gander Mountain - Kenosha","6801 - 120th Ave","Kenosha","WI","USA","53140","262-857-3757","NULL","NULL","NULL","-1","No"
"671","Gander Mountain - Swartz Creek","6359 Gander Drive","Swartz Creek","MI","USA","48473","810-635-7800","NULL","NULL","NULL","-1","No"
"672","Gander Mountain - Kentwood","2890 Acquest Ave SE","Kentwood","MI","USA","49512","616-975-1000","NULL","NULL","NULL","-1","No"
"673","Gander Mountain - Grandville","4655 Canal Ave","Grandville","MI","USA","49418","616-249-0400","NULL","NULL","NULL","-1","No"
"674","Gander Mountain - Portage","5348 South Westnedge Ave","Portage","MI","USA","49024","616-388-9770","NULL","NULL","NULL","-1","No"
"675","Gander Mountain - Lansing","430 N Marketplace Blvd","Lansing","MI","USA","48917","517-622-5700","NULL","NULL","NULL","-1","No"
"676","Gander Mountain - Marquette","3465 US Hwy 41 West","Marquette","MI","USA","49855","906-226-8300","NULL","NULL","NULL","-1","No"
"677","Gander Mountain - Waterford Township","2230 Mall Drive East","Waterford Township","MI","USA","48328","248-738-9600","NULL","NULL","NULL","-1","No"
"678","Gander Mountain - Fort Gratiot","4055 24th Ave","Fort Gratiot","MI","USA","48059","810-385-6700","NULL","NULL","NULL","-1","No"
"679","Gander Mountain - Saginaw","2270 Tittabawassee Rd","Saginaw","MI","USA","48604","989-791-3500","NULL","NULL","NULL","-1","No"
"680","Gander Mountain - Taylor","14100 Pardee Rd","Taylor","MI","USA","48180","734-287-7420","NULL","NULL","NULL","-1","No"
"681","Gander Mountain - Traverse City","3500 Market Place Circle","Traverse City","MI","USA","49684","231-929-5590","NULL","NULL","NULL","-1","No"
"682","Gander Mountain - Utica","13975 Hall Road","Utica","MI","USA","48315","586-247-9900","NULL","NULL","NULL","-1","No"
"683","Gander Mountain - Duluth","1307 Miller Trunk Highway","Duluth","MN","USA","55811","218-726-1100","NULL","NULL","NULL","-1","No"
"684","Gander Mountain - Rochester","1201 South Broadway","Rochester","MN","USA","55904","507-289-4224","NULL","NULL","NULL","-1","No"
"685","Gander Mountain - Waite Park","614 Second Street South","Waite Park","MN","USA","56387","320-654-6600","NULL","NULL","NULL","-1","No"
"686","Gander Mountain - Lakeville","16861 Kenyon Ave","Lakeville","MN","USA","55044","952-435-3805","NULL","NULL","NULL","-1","No"
"687","Gander Mountain - Burnsville","1780 County Road 42 West","Burnsville","MN","USA","55337","952-435-3805","NULL","NULL","NULL","-1","No"
"688","Gander Mountain - Fridley","250 57th Ave, NE","Fridley","MN","USA","55432","763-571-8830","NULL","NULL","NULL","-1","No"
"689","Gander Mountain - Maple Grove","8030 Wedgewood Lane","Maple Grove","MN","USA","55369","763-420-9800","NULL","NULL","NULL","-1","No"
"690","Gander Mountain - Maplewood","1747 Beam Ave East","Maplewood","MN","USA","55109","651-770-4880","NULL","NULL","NULL","-1","No"
"691","Gander Mountain - Minnetonka","4900 South County Road 101","Minnetonka","MN","USA","55345","952-474-4133","NULL","NULL","NULL","-1","No"
"692","Gander Mountain - Woodbury","7150 Valley Creek Plaza, Suite #210","Woodbury","MN","USA","55125","651-735-6101","NULL","NULL","NULL","-1","No"
"693","Gander Mountain - Columbus","5388 West Pointe Plaza Drive","Columbus","OH","USA","43228","614-921-2223","NULL","NULL","NULL","-1","No"
"694","Gander Mountain - North Canton","4938 Portage St. N.W.","North Canton","OH","USA","44720","330-498-0995","NULL","NULL","NULL","-1","No"
"697","Gander Mountain - Mentor","9620 Diamond Centre Drive","Mentor","OH","USA","44060","440-639-8545","NULL","NULL","NULL","-1","No"
"698","Gander Mountain - Warren","2390 Niles Cortland Road","Warren","OH","USA","44484","330-544-5800","NULL","NULL","NULL","-1","No"
"699","Gander Mountain - Reynoldsburg","2644 Taylor Road SW","Reynoldsburg","OH","USA","43068","614-856-0066","NULL","NULL","NULL","-1","No"
"700","Gander Mountain - Elyria","5244 Cobblestone Road","Elyria","OH","USA","44035","440-934-8222","NULL","NULL","NULL","-1","No"
"701","Gander Mountain - Toledo","1320 Holland-Sylvania Road","Toledo","OH","USA","43528","419-861-4800","NULL","NULL","NULL","-1","No"
"702","Gander Mountain - Twinsburg","2695 Creekside Drive","Twinsburg","OH","USA","44087","330-405-2999","NULL","NULL","NULL","-1","No"
"703","Gander Mountain - Chambersburg","3285 Black Gap Road","Chambersburg","PA","USA","17201","717-263-8433","NULL","NULL","NULL","-1","No"
"704","Gander Mountain - Erie","2088 Interchange Road","Erie","PA","USA","16565","814-868-0880","NULL","NULL","NULL","-1","No"
"705","Gander Mountain - Greensburg","1040 Towne Square Road","Greensburg","PA","USA","15601","724-834-2400","NULL","NULL","NULL","-1","No"
"706","Gander Mountain - Moon Township","2400 Market Place Blvd.","Moon Township","PA","USA","15108","412-494-9229","NULL","NULL","NULL","-1","No"
"707","Gander Mountain - Dickson City","955 Viewmont Drive","Dickson City","PA","USA","18519","570-347-9077","NULL","NULL","NULL","-1","No"
"708","Gander Mountain - West Miffin","4505 Century 111 Blvd.","West Miffin","PA","USA","15122","412-653-7300","NULL","NULL","NULL","-1","No"
"709","Gander Mountain - Pennsdale","66 Mall Parkway","Pennsdale","PA","USA","17756","570-546-1040","NULL","NULL","NULL","-1","No"
